shuffle	jackknife	query	pid	spec	called_spec	method	call_made	call	snn	methshuf
jk7	k2_as_query	BGC0000425_AFH75322-1_565_mod1_dhabu	88.96	dhabu	d-athr	forced_prediCAT	Y	N	4.5768963110275465	forced_prediCAT_jk7
jk7	k2_as_query	Q2XNF8_A2-3-_ala	60.76	ala	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk7
jk7	k2_as_query	Q2XNF8_A2-3-_ala	60.76	ala	ala	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk7
jk7	k2_as_query	BGC0000371_BAH33409-1_3340_mod3_horn	51.90	horn	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk7
jk7	k2_as_query	BGC0000371_BAH33409-1_3340_mod3_horn	51.90	horn	no_confident_result	forced_prediCAT	N	N	0.0	forced_prediCAT_jk7
jk7	k2_as_query	Q939Z1_A2_bht	89.66	bht	no_confident_result	prediCAT	N	N	2.0502927905358947	prediCAT_jk7
jk7	k2_as_query	Q939Z1_A2_bht	89.66	bht	bht|tyr	forced_prediCAT	Y	Y	2.0502927905358947	forced_prediCAT_jk7
jk7	k2_as_query	BGC0000376_BAP16699-1_1300_mod1_ser	48.25	ser	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk7
jk7	k2_as_query	BGC0000376_BAP16699-1_1300_mod1_ser	48.25	ser	thr	forced_prediCAT	Y	N	0.0	forced_prediCAT_jk7
jk7	k2_as_query	EFE73313-1_1569_mod2_met	60.66	met	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk7
jk7	k2_as_query	EFE73313-1_1569_mod2_met	60.66	met	trp	forced_prediCAT	Y	N	0.0	forced_prediCAT_jk7
jk7	k2_as_query	P39846_A2_thr	80.66	thr	thr	prediCAT	Y	Y	0.4255772426217061	prediCAT_jk7
jk7	k2_as_query	P39846_A2_thr	80.66	thr	thr	forced_prediCAT	Y	Y	0.4255772426217061	forced_prediCAT_jk7
jk7	k2_as_query	AHF21228-1_6670_mod5_trp	100.00	trp	no_confident_result	prediCAT	N	N	2.315339469396736	prediCAT_jk7
jk7	k2_as_query	AHF21228-1_6670_mod5_trp	100.00	trp	trp	forced_prediCAT	Y	Y	2.315339469396736	forced_prediCAT_jk7
jk7	k2_as_query	P26046_A3_val	100.00	val	val	prediCAT	Y	Y	0.7211608246162019	prediCAT_jk7
jk7	k2_as_query	P26046_A3_val	100.00	val	val	forced_prediCAT	Y	Y	0.7211608246162019	forced_prediCAT_jk7
jk7	k2_as_query	Q8NJX1_A12_abu|iva	63.57	abu|iva	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk7
jk7	k2_as_query	Q8NJX1_A12_abu|iva	63.57	abu|iva	no_confident_result	forced_prediCAT	N	N	0.0	forced_prediCAT_jk7
jk7	k2_as_query	Q9RAH4_A4_leu	78.03	leu	no_confident_result	prediCAT	N	N	0.4064701983420891	prediCAT_jk7
jk7	k2_as_query	Q9RAH4_A4_leu	78.03	leu	leu	forced_prediCAT	Y	Y	0.4064701983420891	forced_prediCAT_jk7
jk7	k2_as_query	BGC0001133_XBJ1_0774_3102_mod3_ser	100.00	ser	no_confident_result	prediCAT	N	N	0.8209877135379513	prediCAT_jk7
jk7	k2_as_query	BGC0001133_XBJ1_0774_3102_mod3_ser	100.00	ser	ser	forced_prediCAT	Y	Y	0.8209877135379513	forced_prediCAT_jk7
jk7	k2_as_query	BGC0001149_CDF96614-1_1540_mod2_pro	42.91	pro	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk7
jk7	k2_as_query	BGC0001149_CDF96614-1_1540_mod2_pro	42.91	pro	pro	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk7
jk7	k2_as_query	Q9KID8v2_A1_pip	100.00	pip	pip	prediCAT	Y	Y	1.3728457154148763	prediCAT_jk7
jk7	k2_as_query	Q9KID8v2_A1_pip	100.00	pip	pip	forced_prediCAT	Y	Y	1.3728457154148763	forced_prediCAT_jk7
jk7	k2_as_query	Q9R9I9_A2_asn	70.70	asn	asn	prediCAT	Y	Y	0.14726635561910567	prediCAT_jk7
jk7	k2_as_query	Q9R9I9_A2_asn	70.70	asn	asn	forced_prediCAT	Y	Y	0.14726635561910567	forced_prediCAT_jk7
jk7	k2_as_query	BGC0001045_AFR69334-1_3500_mod3_ile|val	42.60	ile|val	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk7
jk7	k2_as_query	BGC0001045_AFR69334-1_3500_mod3_ile|val	42.60	ile|val	thr	forced_prediCAT	Y	N	0.0	forced_prediCAT_jk7
jk7	k2_as_query	O30980_A3-9-_tyr	100.00	tyr	tyr	prediCAT	Y	Y	1.3447569489388387	prediCAT_jk7
jk7	k2_as_query	O30980_A3-9-_tyr	100.00	tyr	tyr	forced_prediCAT	Y	Y	1.3447569489388387	forced_prediCAT_jk7
jk7	k2_as_query	BGC0000449_AHF21229-1_1387_mod2_ile	100.00	ile	no_confident_result	prediCAT	N	N	0.7665121611888789	prediCAT_jk7
jk7	k2_as_query	BGC0000449_AHF21229-1_1387_mod2_ile	100.00	ile	ala	forced_prediCAT	Y	N	0.7665121611888789	forced_prediCAT_jk7
jk7	k2_as_query	Q50E73_A2-7-_asp	97.29	asp	asp	prediCAT	Y	Y	0.7028533234698433	prediCAT_jk7
jk7	k2_as_query	Q50E73_A2-7-_asp	97.29	asp	asp	forced_prediCAT	Y	Y	0.7028533234698433	forced_prediCAT_jk7
jk7	k2_as_query	AHH53507-1_5197_mod5_gly	100.00	gly	gly	prediCAT	Y	Y	0.8875056505920135	prediCAT_jk7
jk7	k2_as_query	AHH53507-1_5197_mod5_gly	100.00	gly	gly	forced_prediCAT	Y	Y	0.8875056505920135	forced_prediCAT_jk7
jk7	k2_as_query	Q5DIP4_A3-6-_ser	96.93	ser	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk7
jk7	k2_as_query	Q5DIP4_A3-6-_ser	96.93	ser	no_confident_result	forced_prediCAT	N	N	0.0	forced_prediCAT_jk7
jk7	k2_as_query	Q83VS0_A6-16-_ser	97.69	ser	no_confident_result	prediCAT	N	N	1.6303296341295712	prediCAT_jk7
jk7	k2_as_query	Q83VS0_A6-16-_ser	97.69	ser	ser	forced_prediCAT	Y	Y	1.6303296341295712	forced_prediCAT_jk7
jk7	k2_as_query	Q6WZ98_A1_blys	38.68	blys	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk7
jk7	k2_as_query	Q6WZ98_A1_blys	38.68	blys	tyr	forced_prediCAT	Y	N	0.0	forced_prediCAT_jk7
jk7	k2_as_query	Q45R85_A1_trp	48.69	trp	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk7
jk7	k2_as_query	Q45R85_A1_trp	48.69	trp	trp	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk7
jk7	k2_as_query	CCA29203-1_3604_mod3_gly	41.28	gly	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk7
jk7	k2_as_query	CCA29203-1_3604_mod3_gly	41.28	gly	gly	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk7
jk7	k2_as_query	YP_631961-1_1173_mod1_ser	95.36	ser	no_confident_result	prediCAT	N	N	1.5335789461717768	prediCAT_jk7
jk7	k2_as_query	YP_631961-1_1173_mod1_ser	95.36	ser	ser	forced_prediCAT	Y	Y	1.5335789461717768	forced_prediCAT_jk7
jk7	k2_as_query	Q9Z4X6_A2_athr|thr	62.43	athr|thr	no_confident_result	prediCAT	N	N	0.1203796548226217	prediCAT_jk7
jk7	k2_as_query	Q9Z4X6_A2_athr|thr	62.43	athr|thr	thr	forced_prediCAT	Y	Y	0.1203796548226217	forced_prediCAT_jk7
jk7	k2_as_query	YP_631961-1_3708_mod3_goh-val	59.21	goh-val	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk7
jk7	k2_as_query	YP_631961-1_3708_mod3_goh-val	59.21	goh-val	no_confident_result	forced_prediCAT	N	N	0.0	forced_prediCAT_jk7
jk7	k2_as_query	removed_A2-3-_val	89.18	val	no_confident_result	prediCAT	N	N	0.437946108176834	prediCAT_jk7
jk7	k2_as_query	removed_A2-3-_val	89.18	val	val	forced_prediCAT	Y	Y	0.437946108176834	forced_prediCAT_jk7
jk7	k2_as_query	BGC0000431_EFE73313-1_1569_mod2_lys	60.66	lys	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk7
jk7	k2_as_query	BGC0000431_EFE73313-1_1569_mod2_lys	60.66	lys	trp	forced_prediCAT	Y	N	0.0	forced_prediCAT_jk7
jk7	k2_as_query	Q84BC7_A2-5-_ser	77.99	ser	no_confident_result	prediCAT	N	N	0.4709817328359276	prediCAT_jk7
jk7	k2_as_query	Q84BC7_A2-5-_ser	77.99	ser	ser	forced_prediCAT	Y	Y	0.4709817328359276	forced_prediCAT_jk7
jk7	k2_as_query	AGM16413-1_273_mod1_val	100.00	val	no_confident_result	prediCAT	N	N	3.3946814931529463	prediCAT_jk7
jk7	k2_as_query	AGM16413-1_273_mod1_val	100.00	val	val	forced_prediCAT	Y	Y	3.3946814931529463	forced_prediCAT_jk7
jk7	k2_as_query	O94205_A1_ala	38.10	ala	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk7
jk7	k2_as_query	O94205_A1_ala	38.10	ala	trp	forced_prediCAT	Y	N	0.0	forced_prediCAT_jk7
jk7	k2_as_query	Q5V8A8_A1_val	47.52	val	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk7
jk7	k2_as_query	Q5V8A8_A1_val	47.52	val	val	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk7
jk7	k2_as_query	Q2XNF8_A3-4-_arg	51.29	arg	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk7
jk7	k2_as_query	Q2XNF8_A3-4-_arg	51.29	arg	lys	forced_prediCAT	Y	N	0.0	forced_prediCAT_jk7
jk7	k2_as_query	Q8KLL5_A2-5-_hpg|hpg2cl	100.00	hpg|hpg2cl	no_confident_result	prediCAT	N	N	3.334654750296174	prediCAT_jk7
jk7	k2_as_query	Q8KLL5_A2-5-_hpg|hpg2cl	100.00	hpg|hpg2cl	hpg|hpg2cl	forced_prediCAT	Y	Y	3.334654750296174	forced_prediCAT_jk7
jk7	k2_as_query	BGC0000431_EFE73312-1_1526_mod2_ser	100.00	ser	no_confident_result	prediCAT	N	N	2.332034040891258	prediCAT_jk7
jk7	k2_as_query	BGC0000431_EFE73312-1_1526_mod2_ser	100.00	ser	thr	forced_prediCAT	Y	N	2.332034040891258	forced_prediCAT_jk7
jk7	k2_as_query	Q8GGP3_A1-2-_cys	63.40	cys	cys	prediCAT	Y	Y	0.0	prediCAT_jk7
jk7	k2_as_query	Q8GGP3_A1-2-_cys	63.40	cys	cys	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk7
jk7	k2_as_query	Q84BQ6v2_A1_leu	100.00	leu	leu	prediCAT	Y	Y	1.2070883519303037	prediCAT_jk7
jk7	k2_as_query	Q84BQ6v2_A1_leu	100.00	leu	leu	forced_prediCAT	Y	Y	1.2070883519303037	forced_prediCAT_jk7
jk7	k2_as_query	CCJ67638-1_2717_mod3_d-val	99.37	d-val	no_confident_result	prediCAT	N	N	4.543292815861784	prediCAT_jk7
jk7	k2_as_query	CCJ67638-1_2717_mod3_d-val	99.37	d-val	d-val	forced_prediCAT	Y	Y	4.543292815861784	forced_prediCAT_jk7
jk7	k2_as_query	Q45R83_A3-10-_gly	54.92	gly	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk7
jk7	k2_as_query	Q45R83_A3-10-_gly	54.92	gly	gly	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk7
jk7	k2_as_query	Q01886v2_A2_ala	100.00	ala	no_confident_result	prediCAT	N	N	0.7040683604111851	prediCAT_jk7
jk7	k2_as_query	Q01886v2_A2_ala	100.00	ala	ala	forced_prediCAT	Y	Y	0.7040683604111851	forced_prediCAT_jk7
jk7	k2_as_query	BGC0000463_AGM14933-1_3718_mod4_leu	79.67	leu	no_confident_result	prediCAT	N	N	1.048925271554317	prediCAT_jk7
jk7	k2_as_query	BGC0000463_AGM14933-1_3718_mod4_leu	79.67	leu	leu	forced_prediCAT	Y	Y	1.048925271554317	forced_prediCAT_jk7
jk7	k2_as_query	BGC0000376_BAP16697-1_524_mod1_d-ala	42.26	d-ala	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk7
jk7	k2_as_query	BGC0000376_BAP16697-1_524_mod1_d-ala	42.26	d-ala	gly	forced_prediCAT	Y	N	0.0	forced_prediCAT_jk7
jk7	k2_as_query	BGC0000431_EFE73312-1_2615_mod3_dpr	100.00	dpr	ser	prediCAT	Y	N	2.6156744339016464	prediCAT_jk7
jk7	k2_as_query	BGC0000431_EFE73312-1_2615_mod3_dpr	100.00	dpr	ser	forced_prediCAT	Y	N	2.6156744339016464	forced_prediCAT_jk7
jk7	k2_as_query	Q70LM4_A3-15-_trp	66.02	trp	no_confident_result	prediCAT	N	N	0.007749765823314369	prediCAT_jk7
jk7	k2_as_query	Q70LM4_A3-15-_trp	66.02	trp	trp	forced_prediCAT	Y	Y	0.007749765823314369	forced_prediCAT_jk7
jk7	k2_as_query	Q6YK40_A2_asn	97.33	asn	no_confident_result	prediCAT	N	N	1.4943497327899284	prediCAT_jk7
jk7	k2_as_query	Q6YK40_A2_asn	97.33	asn	asn	forced_prediCAT	Y	Y	1.4943497327899284	forced_prediCAT_jk7
jk7	k2_as_query	AGC65513-1_491_mod1_phe|tyr	33.06	phe|tyr	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk7
jk7	k2_as_query	AGC65513-1_491_mod1_phe|tyr	33.06	phe|tyr	b-ala	forced_prediCAT	Y	N	0.0	forced_prediCAT_jk7
jk7	k2_as_query	BGC0000400_AGM16414-1_1316_mod2_lys	100.00	lys	no_confident_result	prediCAT	N	N	3.463128073809032	prediCAT_jk7
jk7	k2_as_query	BGC0000400_AGM16414-1_1316_mod2_lys	100.00	lys	lys	forced_prediCAT	Y	Y	3.463128073809032	forced_prediCAT_jk7
jk7	k2_as_query	O94205_A2_phe	36.54	phe	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk7
jk7	k2_as_query	O94205_A2_phe	36.54	phe	no_confident_result	forced_prediCAT	N	N	0.0	forced_prediCAT_jk7
jk7	k2_as_query	BGC0001035_EPE34341-1_2860_mod3_3oh-pro|3oh-4me-pro	100.00	3oh-pro|3oh-4me-pro	no_confident_result	prediCAT	N	N	0.7454343920915457	prediCAT_jk7
jk7	k2_as_query	BGC0001035_EPE34341-1_2860_mod3_3oh-pro|3oh-4me-pro	100.00	3oh-pro|3oh-4me-pro	4oh-pro	forced_prediCAT	Y	N	0.7454343920915457	forced_prediCAT_jk7
jk7	k2_as_query	Q8NJX1_A8_ala	51.29	ala	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk7
jk7	k2_as_query	Q8NJX1_A8_ala	51.29	ala	leu|val	forced_prediCAT	Y	N	0.0	forced_prediCAT_jk7
jk7	k2_as_query	BGC0001132_xnc1_2022_1149_mod2_leu	53.29	leu	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk7
jk7	k2_as_query	BGC0001132_xnc1_2022_1149_mod2_leu	53.29	leu	leu	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk7
jk7	k2_as_query	Q83VS0_A8-18-_dhab|dht	88.18	dhab|dht	dhab|dht	prediCAT	Y	Y	2.8759658238325025	prediCAT_jk7
jk7	k2_as_query	Q83VS0_A8-18-_dhab|dht	88.18	dhab|dht	dhab|dht	forced_prediCAT	Y	Y	2.8759658238325025	forced_prediCAT_jk7
jk7	k2_as_query	AEU11003-1_1620_mod2_phe	73.90	phe	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk7
jk7	k2_as_query	AEU11003-1_1620_mod2_phe	73.90	phe	no_confident_result	forced_prediCAT	N	N	0.0	forced_prediCAT_jk7
jk7	k2_as_query	EPE34341-1_6121_mod6_3oh-pro|3oh-4me-pro	100.00	3oh-pro|3oh-4me-pro	no_confident_result	prediCAT	N	N	0.8415536889307564	prediCAT_jk7
jk7	k2_as_query	EPE34341-1_6121_mod6_3oh-pro|3oh-4me-pro	100.00	3oh-pro|3oh-4me-pro	4oh-pro	forced_prediCAT	Y	N	0.8415536889307564	forced_prediCAT_jk7
jk7	k2_as_query	BGC0000456_BAO73252-1_4122_mod3_pro	56.02	pro	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk7
jk7	k2_as_query	BGC0000456_BAO73252-1_4122_mod3_pro	56.02	pro	ala	forced_prediCAT	Y	N	0.0	forced_prediCAT_jk7
jk7	k2_as_query	Q8KLL4v2_A1_dpg	100.00	dpg	dpg	prediCAT	Y	Y	3.2536796738587355	prediCAT_jk7
jk7	k2_as_query	Q8KLL4v2_A1_dpg	100.00	dpg	dpg	forced_prediCAT	Y	Y	3.2536796738587355	forced_prediCAT_jk7
jk7	k2_as_query	P0C064_A4-5-_leu	99.02	leu	leu	prediCAT	Y	Y	0.9314874315778541	prediCAT_jk7
jk7	k2_as_query	P0C064_A4-5-_leu	99.02	leu	leu	forced_prediCAT	Y	Y	0.9314874315778541	forced_prediCAT_jk7
jk7	k2_as_query	Q50858_A1_gly	49.38	gly	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk7
jk7	k2_as_query	Q50858_A1_gly	49.38	gly	gly	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk7
jk7	k2_as_query	AEI70245-1_445_mod1_ala	60.25	ala	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk7
jk7	k2_as_query	AEI70245-1_445_mod1_ala	60.25	ala	gly	forced_prediCAT	Y	N	0.0	forced_prediCAT_jk7
jk7	k2_as_query	Q70JX1_A1_glu	70.81	glu	no_confident_result	prediCAT	N	N	0.22648936964477587	prediCAT_jk7
jk7	k2_as_query	Q70JX1_A1_glu	70.81	glu	glu	forced_prediCAT	Y	Y	0.22648936964477587	forced_prediCAT_jk7
jk7	k2_as_query	Q84BQ6v2_A2_asp	100.00	asp	asp	prediCAT	Y	Y	1.7268272029539906	prediCAT_jk7
jk7	k2_as_query	Q84BQ6v2_A2_asp	100.00	asp	asp	forced_prediCAT	Y	Y	1.7268272029539906	forced_prediCAT_jk7
jk7	k2_as_query	AGM16413-1_4358_mod4_ile	100.00	ile	ile	prediCAT	Y	Y	1.7660251228426302	prediCAT_jk7
jk7	k2_as_query	AGM16413-1_4358_mod4_ile	100.00	ile	ile	forced_prediCAT	Y	Y	1.7660251228426302	forced_prediCAT_jk7
jk7	k2_as_query	AEA30274-1_484_mod1_aoh-gly	54.34	aoh-gly	gly	prediCAT	Y	N	0.0	prediCAT_jk7
jk7	k2_as_query	AEA30274-1_484_mod1_aoh-gly	54.34	aoh-gly	gly	forced_prediCAT	Y	N	0.0	forced_prediCAT_jk7
jk7	k2_as_query	O85168_A5_arg	52.04	arg	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk7
jk7	k2_as_query	O85168_A5_arg	52.04	arg	glu	forced_prediCAT	Y	N	0.0	forced_prediCAT_jk7
jk7	k2_as_query	AFZ61526-1_1614_mod2_ser	88.89	ser	ser	prediCAT	Y	Y	2.6493344536417944	prediCAT_jk7
jk7	k2_as_query	AFZ61526-1_1614_mod2_ser	88.89	ser	ser	forced_prediCAT	Y	Y	2.6493344536417944	forced_prediCAT_jk7
jk7	k2_as_query	BGC0000463_AGM14933-1_5818_mod6_ser	96.89	ser	no_confident_result	prediCAT	N	N	1.156075770669644	prediCAT_jk7
jk7	k2_as_query	BGC0000463_AGM14933-1_5818_mod6_ser	96.89	ser	gln	forced_prediCAT	Y	N	1.156075770669644	forced_prediCAT_jk7
jk7	k2_as_query	BGC0001166_AGQ43600-1_2990_mod3_d-ala	84.36	d-ala	no_confident_result	prediCAT	N	N	0.554277298992657	prediCAT_jk7
jk7	k2_as_query	BGC0001166_AGQ43600-1_2990_mod3_d-ala	84.36	d-ala	ala	forced_prediCAT	Y	N	0.554277298992657	forced_prediCAT_jk7
jk7	k2_as_query	Q9C1G0v1_A1_aad	100.00	aad	aad	prediCAT	Y	Y	1.2777439294569093	prediCAT_jk7
jk7	k2_as_query	Q9C1G0v1_A1_aad	100.00	aad	aad	forced_prediCAT	Y	Y	1.2777439294569093	forced_prediCAT_jk7
jk7	k2_as_query	Q70AZ7_A1_hpg|hpg2cl	100.00	hpg|hpg2cl	hpg|hpg2cl	prediCAT	Y	Y	3.6227038208426436	prediCAT_jk7
jk7	k2_as_query	Q70AZ7_A1_hpg|hpg2cl	100.00	hpg|hpg2cl	hpg|hpg2cl	forced_prediCAT	Y	Y	3.6227038208426436	forced_prediCAT_jk7
jk7	k2_as_query	BGC0000369_AHZ20774-1_3047_mod3_gly	100.00	gly	gly	prediCAT	Y	Y	0.8457299608028105	prediCAT_jk7
jk7	k2_as_query	BGC0000369_AHZ20774-1_3047_mod3_gly	100.00	gly	gly	forced_prediCAT	Y	Y	0.8457299608028105	forced_prediCAT_jk7
jk7	k2_as_query	Q93N87_A3-6-_tyr	100.00	tyr	no_confident_result	prediCAT	N	N	0.8189314485253947	prediCAT_jk7
jk7	k2_as_query	Q93N87_A3-6-_tyr	100.00	tyr	tyr	forced_prediCAT	Y	Y	0.8189314485253947	forced_prediCAT_jk7
jk7	k2_as_query	Q5DIS7_A2_dab	59.92	dab	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk7
jk7	k2_as_query	Q5DIS7_A2_dab	59.92	dab	dab	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk7
jk7	k2_as_query	AEA30272-1_3675_mod4_gly	54.29	gly	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk7
jk7	k2_as_query	AEA30272-1_3675_mod4_gly	54.29	gly	gly|sar	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk7
jk7	k2_as_query	Q5DIP4_A1-4-_gly	58.94	gly	gly	prediCAT	Y	Y	0.0	prediCAT_jk7
jk7	k2_as_query	Q5DIP4_A1-4-_gly	58.94	gly	gly	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk7
jk7	k2_as_query	BGC0000376_BAP16689-1_223_mod1_6cl-4hydroxyindole-3-carboxylic	42.95	6cl-4hydroxyindole-3-carboxylic	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk7
jk7	k2_as_query	BGC0000376_BAP16689-1_223_mod1_6cl-4hydroxyindole-3-carboxylic	42.95	6cl-4hydroxyindole-3-carboxylic	trp|6cl-trp	forced_prediCAT	Y	N	0.0	forced_prediCAT_jk7
jk7	k2_as_query	P27742_A3_val	67.42	val	val	prediCAT	Y	Y	0.0	prediCAT_jk7
jk7	k2_as_query	P27742_A3_val	67.42	val	val	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk7
jk7	k2_as_query	AHH53507-1_4147_mod4_asp	100.00	asp	asp	prediCAT	Y	Y	1.032675533958176	prediCAT_jk7
jk7	k2_as_query	AHH53507-1_4147_mod4_asp	100.00	asp	asp	forced_prediCAT	Y	Y	1.032675533958176	forced_prediCAT_jk7
jk7	k2_as_query	Q83VS1_A4_dhab|dht	100.00	dhab|dht	dhab|dht	prediCAT	Y	Y	3.409052078322746	prediCAT_jk7
jk7	k2_as_query	Q83VS1_A4_dhab|dht	100.00	dhab|dht	dhab|dht	forced_prediCAT	Y	Y	3.409052078322746	forced_prediCAT_jk7
jk7	k2_as_query	Q9R9J0_A2_asn	78.79	asn	no_confident_result	prediCAT	N	N	0.896596275180659	prediCAT_jk7
jk7	k2_as_query	Q9R9J0_A2_asn	78.79	asn	asn	forced_prediCAT	Y	Y	0.896596275180659	forced_prediCAT_jk7
jk7	k2_as_query	BGC0001036_AGZ15476-1_490_mod1_3oh-leu	100.00	3oh-leu	no_confident_result	prediCAT	N	N	0.6952599461063333	prediCAT_jk7
jk7	k2_as_query	BGC0001036_AGZ15476-1_490_mod1_3oh-leu	100.00	3oh-leu	3oh-leu	forced_prediCAT	Y	Y	0.6952599461063333	forced_prediCAT_jk7
jk7	k2_as_query	O69246_A1-4-_val	63.47	val	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk7
jk7	k2_as_query	O69246_A1-4-_val	63.47	val	val	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk7
jk7	k2_as_query	BGC0000425_AFH75322-1_3790_mod4_hse	89.09	hse	no_confident_result	prediCAT	N	N	0.7738242763434562	prediCAT_jk7
jk7	k2_as_query	BGC0000425_AFH75322-1_3790_mod4_hse	89.09	hse	hse	forced_prediCAT	Y	Y	0.7738242763434562	forced_prediCAT_jk7
jk7	k2_as_query	O33743_A_blys	32.45	blys	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk7
jk7	k2_as_query	O33743_A_blys	32.45	blys	no_confident_result	forced_prediCAT	N	N	0.0	forced_prediCAT_jk7
jk7	k2_as_query	BGC0001178_AGS77309-1_471_mod1_hpg	85.89	hpg	hpg|hpg2cl	prediCAT	Y	Y	3.580103411265526	prediCAT_jk7
jk7	k2_as_query	BGC0001178_AGS77309-1_471_mod1_hpg	85.89	hpg	hpg|hpg2cl	forced_prediCAT	Y	Y	3.580103411265526	forced_prediCAT_jk7
jk7	k2_as_query	Q93I54v2_A2_ser	100.00	ser	ser	prediCAT	Y	Y	1.8032003934861813	prediCAT_jk7
jk7	k2_as_query	Q93I54v2_A2_ser	100.00	ser	ser	forced_prediCAT	Y	Y	1.8032003934861813	forced_prediCAT_jk7
jk7	k2_as_query	P59591_A1_ala	80.04	ala	no_confident_result	prediCAT	N	N	0.6026648716449287	prediCAT_jk7
jk7	k2_as_query	P59591_A1_ala	80.04	ala	ala	forced_prediCAT	Y	Y	0.6026648716449287	forced_prediCAT_jk7
jk7	k2_as_query	O87704_A1-3-_tyr	83.20	tyr	tyr	prediCAT	Y	Y	0.6409549203132106	prediCAT_jk7
jk7	k2_as_query	O87704_A1-3-_tyr	83.20	tyr	tyr	forced_prediCAT	Y	Y	0.6409549203132106	forced_prediCAT_jk7
jk7	k2_as_query	Q8CV01_A1_dhb|sal	61.06	dhb|sal	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk7
jk7	k2_as_query	Q8CV01_A1_dhb|sal	61.06	dhb|sal	dhb|sal	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk7
jk7	k2_as_query	Q6YK40_A4_glu	98.88	glu	no_confident_result	prediCAT	N	N	0.7665309471166915	prediCAT_jk7
jk7	k2_as_query	Q6YK40_A4_glu	98.88	glu	glu	forced_prediCAT	Y	Y	0.7665309471166915	forced_prediCAT_jk7
jk7	k10_as_query	AGM16412-1_456_mod1_orn	100.00	orn	orn	prediCAT	Y	Y	3.3413448701037516	prediCAT_jk7
jk7	k10_as_query	AGM16412-1_456_mod1_orn	100.00	orn	orn	forced_prediCAT	Y	Y	3.3413448701037516	forced_prediCAT_jk7
jk7	k10_as_query	BGC0001125_AIW82277-1_525_mod1_asn	81.67	asn	no_confident_result	prediCAT	N	N	0.625389625539114	prediCAT_jk7
jk7	k10_as_query	BGC0001125_AIW82277-1_525_mod1_asn	81.67	asn	asn	forced_prediCAT	Y	Y	0.625389625539114	forced_prediCAT_jk7
jk7	k10_as_query	CCJ67636-1_2656_mod3_d-ser	85.04	d-ser	no_confident_result	prediCAT	N	N	1.8734510881764714	prediCAT_jk7
jk7	k10_as_query	CCJ67636-1_2656_mod3_d-ser	85.04	d-ser	d-ser	forced_prediCAT	Y	Y	1.8734510881764714	forced_prediCAT_jk7
jk7	k10_as_query	EWS95122_476_mod1_ser	58.73	ser	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk7
jk7	k10_as_query	EWS95122_476_mod1_ser	58.73	ser	ser	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk7
